FullName,LastFirst,FirstName,LastName,Party,County,District,FormattedDistrict,EmployeeNo,InOfficeCount,PossibleVoteCount,CorrectVoteCount,IncorrectVoteCount,AbsenceCount,PresidingCount,MaxLegislatorScore,RawScore,PercentMissed,VotingPercent,VotingGrade,SponsorRawScore,CombinedPercent,CombinedGrade
Rep. Jim Fedolfi (R),"Fedolfi, Jim",Jim,Fedolfi,R,Hillsborough,1,Hillsborough-1,408299,57,57,12,3,42,0,140,83.5,73.7,59.6,Inc,0,59.6,Inc
Rep. Harry Viens (R),"Viens, Harry",Harry,Viens,R,Belknap,1,Belknap-1,408816,57,57,10,0,47,0,140,82.5,82.5,58.9,Inc,0,58.9,Inc
Rep. Timothy Merlino (R),"Merlino, Timothy",Timothy,Merlino,R,Hillsborough,25,Hillsborough-25,408865,57,57,8,1,48,0,140,81,84.2,57.9,Inc,0,57.9,Inc
Rep. Karel Crawford (R),"Crawford, Karel",Karel,Crawford,R,Carroll,4,Carroll-4,377087,57,57,11,3,43,0,140,80.5,75.4,57.5,Inc,0,57.5,Inc
Rep. David Lundgren (R),"Lundgren, David",David,Lundgren,R,Rockingham,5,Rockingham-5,376972,57,57,10,3,44,0,140,80.5,77.2,57.5,Inc,0,57.5,Inc
Rep. John Plumer (R),"Plumer, John",John,Plumer,R,Belknap,6,Belknap-6,408272,57,57,9,0,48,0,140,80.5,84.2,57.5,Inc,0,57.5,Inc
Rep. Becky Owens (R),"Owens, Becky",Becky,Owens,R,Rockingham,4,Rockingham-4,408901,57,57,7,1,49,0,140,79,86,56.4,Inc,0,56.4,Inc
Rep. Robert L'Heureux (R),"L'Heureux, Robert",Robert,L'Heureux,R,Hillsborough,21,Hillsborough-21,374561,57,57,6,1,50,0,140,76,87.7,54.3,Inc,0,54.3,Inc
Rep. James Webb (R),"Webb, James",James,Webb,R,Rockingham,6,Rockingham-6,377050,57,57,4,2,51,0,140,74,89.5,52.9,Inc,0,52.9,Inc
Rep. Thomas Buco (D),"Buco, Thomas",Thomas,Buco,D,Carroll,2,Carroll-2,376645,57,57,9,8,40,0,140,72.5,70.2,51.8,Inc,0,51.8,Inc
Rep. Dan Wolf (R),"Wolf, Dan",Dan,Wolf,R,Merrimack,5,Merrimack-5,802694,57,57,16,15,26,0,140,72.5,45.6,51.8,C,0,51.8,C
Rep. John Fothergill (R),"Fothergill, John",John,Fothergill,R,Coos,1,Coos-1,377226,57,57,0,0,57,0,140,70,100,50,Inc,0,50,Inc
Rep. Alan Turcotte (D),"Turcotte, Alan",Alan,Turcotte,D,Merrimack,22,Merrimack-22,377183,57,57,16,25,16,0,140,64,28.1,45.7,C-,0,45.7,C-
Rep. Charlie St. Clair (D),"St. Clair, Charlie",Charlie,St. Clair,D,Belknap,9,Belknap-9,408811,57,57,7,14,36,0,140,62.5,63.2,44.6,Inc,0,44.6,Inc
Rep. Steve Shurtleff (D),"Shurtleff, Steve",Steve,Shurtleff,D,Merrimack,11,Merrimack-11,376628,57,57,0,7,2,48,140,61.5,3.5,43.9,Speaker,0,43.9,Speaker
Rep. Mark Vallone (D),"Vallone, Mark",Mark,Vallone,D,Rockingham,9,Rockingham-9,408911,57,57,17,27,13,0,140,59.5,22.8,42.5,C-,0,42.5,C-
Rep. Linda DiSilvestro (D),"DiSilvestro, Linda",Linda,DiSilvestro,D,Hillsborough,9,Hillsborough-9,377091,57,57,4,14,39,0,140,58.5,68.4,41.8,Inc,0,41.8,Inc
Rep. Jeffrey Goley (D),"Goley, Jeffrey",Jeffrey,Goley,D,Hillsborough,8,Hillsborough-8,376227,57,57,21,33,3,0,140,58.5,5.3,41.8,C-,0,41.8,C-
Rep. Richard Komi (D),"Komi, Richard",Richard,Komi,D,Hillsborough,43,Hillsborough-43,376830,57,57,2,11,44,0,140,57.5,77.2,41.1,Inc,0,41.1,Inc
Rep. Daniel Eaton (D),"Eaton, Daniel",Daniel,Eaton,D,Cheshire,3,Cheshire-3,364729,57,57,18,34,5,0,140,53,8.8,37.9,D+,0,37.9,D+
Rep. Benjamin Baroody (D),"Baroody, Benjamin",Benjamin,Baroody,D,Hillsborough,43,Hillsborough-43,374801,57,57,4,18,35,0,140,52,61.4,37.1,Inc,0,37.1,Inc
Rep. Rosemarie Rung (D),"Rung, Rosemarie",Rosemarie,Rung,D,Hillsborough,21,Hillsborough-21,408862,57,57,7,19,31,0,140,52,54.4,37.1,Inc,0,37.1,Inc
Rep. Linda Massimilla (D),"Massimilla, Linda",Linda,Massimilla,D,Grafton,1,Grafton-1,377141,57,57,3,18,36,0,140,50.5,63.2,36.1,Inc,0,36.1,Inc
Rep. Donna Mombourquette (D),"Mombourquette, Donna",Donna,Mombourquette,D,Hillsborough,5,Hillsborough-5,408848,57,57,3,18,36,0,140,48.5,63.2,34.6,Inc,0,34.6,Inc
Rep. Judith Spang (D),"Spang, Judith",Judith,Spang,D,Strafford,6,Strafford-6,376278,57,57,3,18,36,0,140,48.5,63.2,34.6,Inc,0,34.6,Inc
Rep. Kenneth Vincent (D),"Vincent, Kenneth",Kenneth,Vincent,D,Strafford,17,Strafford-17,408632,57,57,9,26,22,0,140,48.5,38.6,34.6,D+,0,34.6,D+
Rep. Bruce Tatro (D),"Tatro, Bruce",Bruce,Tatro,D,Cheshire,15,Cheshire-15,377039,57,57,6,24,27,0,140,48,47.4,34.3,D+,0,34.3,D+
Rep. Harrison Kanzler (D),"Kanzler, Harrison",Harrison,Kanzler,D,Carroll,2,Carroll-2,408823,57,57,12,32,13,0,140,47.5,22.8,33.9,D+,0,33.9,D+
Rep. Lee Oxenham (D),"Oxenham, Lee",Lee,Oxenham,D,Sullivan,1,Sullivan-1,377310,57,57,2,18,37,0,140,47.5,64.9,33.9,Inc,0,33.9,Inc
Rep. Craig Thompson (D),"Thompson, Craig",Craig,Thompson,D,Cheshire,14,Cheshire-14,408829,57,57,1,18,38,0,140,47.5,66.7,33.9,Inc,0,33.9,Inc
Rep. Ivy Vann (D),"Vann, Ivy",Ivy,Vann,D,Hillsborough,24,Hillsborough-24,377319,57,57,5,20,32,0,140,47.5,56.1,33.9,Inc,0,33.9,Inc
Rep. Kat McGhee (D),"McGhee, Kat",Kat,McGhee,D,Hillsborough,40,Hillsborough-40,408947,57,57,5,21,31,0,140,47,54.4,33.6,Inc,0,33.6,Inc
Rep. David Coursin (D),"Coursin, David",David,Coursin,D,Rockingham,1,Rockingham-1,408954,57,57,4,21,32,0,140,46,56.1,32.9,Inc,0,32.9,Inc
Rep. Amanda Gourgue (D),"Gourgue, Amanda",Amanda,Gourgue,D,Strafford,25,Strafford-25,408635,57,57,4,21,32,0,140,46,56.1,32.9,Inc,0,32.9,Inc
Rep. Martin Jack (D),"Jack, Martin",Martin,Jack,D,Hillsborough,36,Hillsborough-36,377126,57,57,17,40,0,0,140,46,0,32.9,D,0,32.9,D
Rep. Peg Higgins (D),"Higgins, Peg",Peg,Higgins,D,Strafford,22,Strafford-22,408938,57,57,4,22,31,0,140,45,54.4,32.1,Inc,0,32.1,Inc
Rep. David Meader (D),"Meader, David",David,Meader,D,Cheshire,6,Cheshire-6,376151,57,57,6,25,26,0,140,45,45.6,32.1,D,0,32.1,D
Rep. Laura Pantelakos (D),"Pantelakos, Laura",Laura,Pantelakos,D,Rockingham,25,Rockingham-25,366385,57,57,3,21,33,0,140,45,57.9,32.1,Inc,0,32.1,Inc
Rep. Beth Rodd (D),"Rodd, Beth",Beth,Rodd,D,Merrimack,6,Merrimack-6,376270,57,57,4,22,31,0,140,45,54.4,32.1,Inc,0,32.1,Inc
Rep. Wendy Thomas (D),"Thomas, Wendy",Wendy,Thomas,D,Hillsborough,21,Hillsborough-21,408864,57,57,4,22,31,0,140,45,54.4,32.1,Inc,0,32.1,Inc
Rep. Safiya Wazir (D),"Wazir, Safiya",Safiya,Wazir,D,Merrimack,17,Merrimack-17,408892,57,57,5,23,29,0,140,45,50.9,32.1,Inc,0,32.1,Inc
Rep. Jacqueline Cali-Pitts (D),"Cali-Pitts, Jacqueline",Jacqueline,Cali-Pitts,D,Rockingham,30,Rockingham-30,376191,57,57,3,23,31,0,140,43,54.4,30.7,Inc,0,30.7,Inc
Rep. Mary Eisner (D),"Eisner, Mary",Mary,Eisner,D,Rockingham,6,Rockingham-6,408949,57,57,3,23,31,0,140,43,54.4,30.7,Inc,0,30.7,Inc
Rep. Mark King (D),"King, Mark",Mark,King,D,Hillsborough,33,Hillsborough-33,408544,57,57,15,41,1,0,140,42.5,1.8,30.4,D,0,30.4,D
Rep. Donna Ellis (D),"Ellis, Donna",Donna,Ellis,D,Strafford,8,Strafford-8,408626,57,57,4,28,25,0,140,41.5,43.9,29.6,D,0,29.6,D
Rep. Anne Warner (D),"Warner, Anne",Anne,Warner,D,Rockingham,5,Rockingham-5,408904,57,57,4,26,27,0,140,41.5,47.4,29.6,D,0,29.6,D
Rep. Timothy Fontneau (D),"Fontneau, Timothy",Timothy,Fontneau,D,Strafford,7,Strafford-7,408625,57,57,8,31,18,0,140,41,31.6,29.3,D,0,29.3,D
Rep. Sherry Frost (D),"Frost, Sherry",Sherry,Frost,D,Strafford,16,Strafford-16,408631,57,57,6,28,23,0,140,41,40.4,29.3,D,0,29.3,D
Rep. David Cote (D),"Cote, David",David,Cote,D,Hillsborough,31,Hillsborough-31,374413,57,57,3,26,28,0,140,40.5,49.1,28.9,D,0,28.9,D
Rep. Kenneth Gidge (D),"Gidge, Kenneth",Kenneth,Gidge,D,Hillsborough,33,Hillsborough-33,376816,57,57,5,29,23,0,140,39.5,40.4,28.2,D,0,28.2,D
Rep. Jean Jeudy (D),"Jeudy, Jean",Jean,Jeudy,D,Hillsborough,10,Hillsborough-10,376657,57,57,6,30,21,0,140,39.5,36.8,28.2,D,0,28.2,D
Rep. Tom Loughman (D),"Loughman, Tom",Tom,Loughman,D,Rockingham,21,Rockingham-21,408921,57,57,2,26,29,0,140,39.5,50.9,28.2,Inc,0,28.2,Inc
Rep. Catt Sandler (D),"Sandler, Catt",Catt,Sandler,D,Strafford,21,Strafford-21,408634,57,57,3,27,27,0,140,39.5,47.4,28.2,D,0,28.2,D
Rep. Thomas Schamberg (D),"Schamberg, Thomas",Thomas,Schamberg,D,Merrimack,4,Merrimack-4,377166,57,57,11,34,12,0,140,39,21.1,27.9,D,0,27.9,D
Rep. Brett Hall (D),"Hall, Brett",Brett,Hall,D,Hillsborough,26,Hillsborough-26,408866,57,57,10,33,14,0,140,38,24.6,27.1,D,0,27.1,D
Rep. David Huot (D),"Huot, David",David,Huot,D,Belknap,3,Belknap-3,377125,57,57,5,30,22,0,140,38,38.6,27.1,D,0,27.1,D
Rep. Frances Nutter-Upham (D),"Nutter-Upham, Frances",Frances,Nutter-Upham,D,Hillsborough,33,Hillsborough-33,408875,57,57,9,34,14,0,140,38,24.6,27.1,D,0,27.1,D
Rep. Mel Myler (D),"Myler, Mel",Mel,Myler,D,Merrimack,10,Merrimack-10,377153,57,57,3,30,24,0,140,37.5,42.1,26.8,D-,0,26.8,D-
Rep. Elaine French (D),"French, Elaine",Elaine,French,D,Grafton,14,Grafton-14,408841,57,57,2,27,28,0,140,37,49.1,26.4,D-,0,26.4,D-
Rep. Jennie Gomarlo (D),"Gomarlo, Jennie",Jennie,Gomarlo,D,Cheshire,12,Cheshire-12,408959,57,57,7,32,18,0,140,37,31.6,26.4,D-,0,26.4,D-
Rep. Beth Richards (D),"Richards, Beth",Beth,Richards,D,Merrimack,13,Merrimack-13,408564,57,57,4,29,24,0,140,37,42.1,26.4,D-,0,26.4,D-
Rep. Francesca Diggs (D),"Diggs, Francesca",Francesca,Diggs,D,Grafton,16,Grafton-16,408843,57,57,6,31,20,0,140,36.5,35.1,26.1,D-,0,26.1,D-
Rep. Joyce Fulweiler (D),"Fulweiler, Joyce",Joyce,Fulweiler,D,Merrimack,3,Merrimack-3,800061,57,57,5,31,21,0,140,36.5,36.8,26.1,D-,0,26.1,D-
Rep. Rebecca McBeath (D),"McBeath, Rebecca",Rebecca,McBeath,D,Rockingham,26,Rockingham-26,377309,57,57,8,35,14,0,140,35.5,24.6,25.4,D-,0,25.4,D-
Rep. Julie Radhakrishnan (D),"Radhakrishnan, Julie",Julie,Radhakrishnan,D,Hillsborough,22,Hillsborough-22,408945,57,57,5,33,19,0,140,35.5,33.3,25.4,D-,0,25.4,D-
Rep. Joshua Adjutant (D),"Adjutant, Joshua",Joshua,Adjutant,D,Grafton,17,Grafton-17,408844,57,57,14,43,0,0,140,35,0,25,D-,0,25,D-
Rep. Allison Nutting-Wong (D),"Nutting-Wong, Allison",Allison,Nutting-Wong,D,Hillsborough,32,Hillsborough-32,406681,57,57,7,34,16,0,140,35,28.1,25,D-,0,25,D-
Rep. Dennis Ruprecht (D),"Ruprecht, Dennis",Dennis,Ruprecht,D,Grafton,15,Grafton-15,408842,57,57,10,39,8,0,140,34.5,14,24.6,D-,0,24.6,D-
Rep. Michael O'Brien (D),"O'Brien, Michael",Michael,O'Brien,D,Hillsborough,36,Hillsborough-36,376720,57,57,11,40,6,0,140,33,10.5,23.6,D-,0,23.6,D-
Rep. Jacqueline Chretien (D),"Chretien, Jacqueline",Jacqueline,Chretien,D,Hillsborough,42,Hillsborough-42,408886,57,57,5,33,19,0,140,32.5,33.3,23.2,D-,0,23.2,D-
Rep. Fred Davis (D),"Davis, Fred",Fred,Davis,D,Hillsborough,31,Hillsborough-31,408873,57,57,11,42,4,0,140,32,7,22.9,D-,0,22.9,D-
Rep. Thomas Southworth (D),"Southworth, Thomas",Thomas,Southworth,D,Strafford,20,Strafford-20,377316,57,57,6,37,14,0,140,32,24.6,22.9,D-,0,22.9,D-
Rep. Manny Espitia (D),"Espitia, Manny",Manny,Espitia,D,Hillsborough,31,Hillsborough-31,408874,57,57,6,36,15,0,140,31.5,26.3,22.5,D-,0,22.5,D-
Rep. Lisa Bunker (D),"Bunker, Lisa",Lisa,Bunker,D,Rockingham,18,Rockingham-18,408917,57,57,4,34,19,0,140,30.5,33.3,21.8,D-,0,21.8,D-
Rep. Casey Conley (D),"Conley, Casey",Casey,Conley,D,Strafford,13,Strafford-13,408812,57,57,5,35,17,0,140,30.5,29.8,21.8,D-,0,21.8,D-
Rep. Sherry Dutzy (D),"Dutzy, Sherry",Sherry,Dutzy,D,Hillsborough,30,Hillsborough-30,408872,57,57,9,41,7,0,140,30.5,12.3,21.8,D-,0,21.8,D-
Rep. Julie Gilman (D),"Gilman, Julie",Julie,Gilman,D,Rockingham,18,Rockingham-18,408615,57,57,4,34,19,0,140,30.5,33.3,21.8,D-,0,21.8,D-
Rep. Andrew O'Hearne (D),"O'Hearne, Andrew",Andrew,O'Hearne,D,Sullivan,3,Sullivan-3,377157,57,57,9,43,5,0,140,30,8.8,21.4,D-,0,21.4,D-
Rep. Bruce Cohen (D),"Cohen, Bruce",Bruce,Cohen,D,Hillsborough,28,Hillsborough-28,408869,57,57,8,38,11,0,140,29.5,19.3,21.1,D-,0,21.1,D-
Rep. Sandy Swinburne (D),"Swinburne, Sandy",Sandy,Swinburne,D,Cheshire,10,Cheshire-10,408828,57,57,7,38,12,0,140,29.5,21.1,21.1,D-,0,21.1,D-
Rep. John Bordenet (D),"Bordenet, John",John,Bordenet,D,Cheshire,5,Cheshire-5,377282,57,57,12,45,0,0,140,29,0,20.7,D-,0,20.7,D-
Rep. Karen Ebel (D),"Ebel, Karen",Karen,Ebel,D,Merrimack,5,Merrimack-5,377093,57,57,7,39,7,4,140,29,12.3,20.7,D-,0,20.7,D-
Rep. Joelle Martin (D),"Martin, Joelle",Joelle,Martin,D,Hillsborough,23,Hillsborough-23,408530,57,57,5,39,13,0,140,28.5,22.8,20.4,D-,0,20.4,D-
Rep. Joe Schapiro (D),"Schapiro, Joe",Joe,Schapiro,D,Cheshire,16,Cheshire-16,408830,57,57,3,35,19,0,140,28.5,33.3,20.4,D-,0,20.4,D-
Rep. Timothy Smith (D),"Smith, Timothy",Timothy,Smith,D,Hillsborough,17,Hillsborough-17,377170,57,57,11,43,3,0,140,28.5,5.3,20.4,D-,0,20.4,D-
Rep. Laurel Stavis (D),"Stavis, Laurel",Laurel,Stavis,D,Grafton,13,Grafton-13,408840,57,57,6,37,14,0,140,28.5,24.6,20.4,D-,0,20.4,D-
Rep. Dan Toomey (D),"Toomey, Dan",Dan,Toomey,D,Hillsborough,32,Hillsborough-32,374009,57,57,12,44,1,0,140,28.5,1.8,20.4,D-,0,20.4,D-
Rep. Jaci Grote (D),"Grote, Jaci",Jaci,Grote,D,Rockingham,24,Rockingham-24,408923,57,57,11,45,1,0,140,28,1.8,20,D-,0,20,D-
Rep. Sandra Keans (D),"Keans, Sandra",Sandra,Keans,D,Strafford,23,Strafford-23,332403,57,57,11,43,3,0,140,28,5.3,20,D-,0,20,D-
Rep. Yvonne Thomas (D),"Thomas, Yvonne",Yvonne,Thomas,D,Coos,3,Coos-3,376676,57,57,6,38,13,0,140,28,22.8,20,D-,0,20,D-
Rep. Paul Bergeron (D),"Bergeron, Paul",Paul,Bergeron,D,Hillsborough,29,Hillsborough-29,408870,57,57,11,45,1,0,140,27.5,1.8,19.6,F,0,19.6,F
Rep. Barry Faulkner (D),"Faulkner, Barry",Barry,Faulkner,D,Cheshire,12,Cheshire-12,407628,57,57,8,41,8,0,140,27.5,14,19.6,F,0,19.6,F
Rep. Donovan Fenton (D),"Fenton, Donovan",Donovan,Fenton,D,Cheshire,8,Cheshire-8,408482,57,57,8,42,7,0,140,27.5,12.3,19.6,F,0,19.6,F
Rep. Kristina Schultz (D),"Schultz, Kristina",Kristina,Schultz,D,Merrimack,18,Merrimack-18,408808,57,57,8,41,8,0,140,27.5,14,19.6,F,0,19.6,F
Rep. Kristina Fargo (D),"Fargo, Kristina",Kristina,Fargo,D,Strafford,14,Strafford-14,408934,57,57,7,41,9,0,140,27,15.8,19.3,F,0,19.3,F
Rep. David Morrill (D),"Morrill, David",David,Morrill,D,Cheshire,4,Cheshire-4,408826,57,57,3,36,18,0,140,27,31.6,19.3,F,0,19.3,F
Rep. Michael Cahill (D),"Cahill, Michael",Michael,Cahill,D,Rockingham,17,Rockingham-17,377079,57,57,6,40,11,0,140,26.5,19.3,18.9,F,0,18.9,F
Rep. Gary Merchant (D),"Merchant, Gary",Gary,Merchant,D,Sullivan,4,Sullivan-4,408941,57,57,11,46,0,0,140,26,0,18.6,F,0,18.6,F
Rep. Timothy Soucy (D),"Soucy, Timothy",Timothy,Soucy,D,Merrimack,16,Merrimack-16,376869,57,57,11,46,0,0,140,26,0,18.6,F,0,18.6,F
Rep. Amanda Bouldin (D),"Bouldin, Amanda",Amanda,Bouldin,D,Hillsborough,12,Hillsborough-12,377283,57,57,9,43,5,0,140,25.5,8.8,18.2,F,0,18.2,F
Rep. Linda Harriott-Gathright (D),"Harriott-Gathright, Linda",Linda,Harriott-Gathright,D,Hillsborough,36,Hillsborough-36,377113,57,57,9,44,4,0,140,25.5,7,18.2,F,0,18.2,F
Rep. Mary Heath (D),"Heath, Mary",Mary,Heath,D,Hillsborough,14,Hillsborough-14,377199,57,57,7,41,9,0,140,25.5,15.8,18.2,F,0,18.2,F
Rep. Latha Mangipudi (D),"Mangipudi, Latha",Latha,Mangipudi,D,Hillsborough,35,Hillsborough-35,377200,57,57,7,42,8,0,140,25.5,14,18.2,F,0,18.2,F
Rep. Daniel Pickering (D),"Pickering, Daniel",Daniel,Pickering,D,Hillsborough,3,Hillsborough-3,408847,57,57,7,42,8,0,140,25.5,14,18.2,F,0,18.2,F
Rep. Patrick Long (D),"Long, Patrick",Patrick,Long,D,Hillsborough,10,Hillsborough-10,376696,57,57,5,40,12,0,140,25,21.1,17.9,F,0,17.9,F
Rep. Sue Mullen (D),"Mullen, Sue",Sue,Mullen,D,Hillsborough,7,Hillsborough-7,408850,57,57,11,46,0,0,140,25,0,17.9,F,0,17.9,F
Rep. Cole Riel (D),"Riel, Cole",Cole,Riel,D,Hillsborough,6,Hillsborough-6,408953,57,57,9,45,3,0,140,25,5.3,17.9,F,0,17.9,F
Rep. Kathryn Stack (D),"Stack, Kathryn",Kathryn,Stack,D,Hillsborough,21,Hillsborough-21,408863,57,57,5,41,11,0,140,24.5,19.3,17.5,F,0,17.5,F
Rep. Skip Berrien (D),"Berrien, Skip",Skip,Berrien,D,Rockingham,18,Rockingham-18,377281,57,57,4,41,12,0,140,24,21.1,17.1,F,0,17.1,F
Rep. Sharon Nordgren (D),"Nordgren, Sharon",Sharon,Nordgren,D,Grafton,12,Grafton-12,373514,57,57,6,42,9,0,140,24,15.8,17.1,F,0,17.1,F
Rep. Kendall Snow (D),"Snow, Kendall",Kendall,Snow,D,Hillsborough,19,Hillsborough-19,377315,57,57,9,44,4,0,140,24,7,17.1,F,0,17.1,F
Rep. Susan Ticehurst (D),"Ticehurst, Susan",Susan,Ticehurst,D,Carroll,3,Carroll-3,377181,57,57,11,46,0,0,140,24,0,17.1,F,0,17.1,F
Rep. Garrett Muscatel (D),"Muscatel, Garrett",Garrett,Muscatel,D,Grafton,12,Grafton-12,408839,57,57,4,40,13,0,140,23.5,22.8,16.8,F,0,16.8,F
Rep. Linn Opderbecke (D),"Opderbecke, Linn",Linn,Opderbecke,D,Strafford,15,Strafford-15,408630,57,57,4,42,11,0,140,23.5,19.3,16.8,F,0,16.8,F
Rep. Jeffrey Salloway (D),"Salloway, Jeffrey",Jeffrey,Salloway,D,Strafford,5,Strafford-5,408624,57,57,6,43,8,0,140,23.5,14,16.8,F,0,16.8,F
Rep. Suzanne Vail (D),"Vail, Suzanne",Suzanne,Vail,D,Hillsborough,30,Hillsborough-30,377185,57,57,4,40,13,0,140,23.5,22.8,16.8,F,0,16.8,F
Rep. Edward Butler (D),"Butler, Edward",Edward,Butler,D,Carroll,7,Carroll-7,376662,57,57,8,46,3,0,140,23,5.3,16.4,F,0,16.4,F
Rep. Erika Connors (D),"Connors, Erika",Erika,Connors,D,Hillsborough,15,Hillsborough-15,408814,57,57,10,47,0,0,140,23,0,16.4,F,0,16.4,F
Rep. Greg Indruk (D),"Indruk, Greg",Greg,Indruk,D,Hillsborough,34,Hillsborough-34,408876,57,57,5,41,11,0,140,23,19.3,16.4,F,0,16.4,F
Rep. Cam Kenney (D),"Kenney, Cam",Cam,Kenney,D,Strafford,6,Strafford-6,408932,57,57,10,47,0,0,140,23,0,16.4,F,0,16.4,F
Rep. Diane Langley (D),"Langley, Diane",Diane,Langley,D,Hillsborough,8,Hillsborough-8,408852,57,57,6,42,9,0,140,23,15.8,16.4,F,0,16.4,F
Rep. Jim Maggiore (D),"Maggiore, Jim",Jim,Maggiore,D,Rockingham,22,Rockingham-22,408922,57,57,8,44,5,0,140,23,8.8,16.4,F,0,16.4,F
Rep. Kenneth Wells (D),"Wells, Kenneth",Kenneth,Wells,D,Merrimack,1,Merrimack-1,408888,57,57,10,47,0,0,140,23,0,16.4,F,0,16.4,F
Rep. Samantha Fox (D),"Fox, Samantha",Samantha,Fox,D,Merrimack,23,Merrimack-23,408894,57,57,7,45,5,0,140,22.5,8.8,16.1,F,0,16.1,F
Rep. William Hatch (D),"Hatch, William",William,Hatch,D,Coos,6,Coos-6,376674,57,57,9,45,3,0,140,22.5,5.3,16.1,F,0,16.1,F
Rep. Edith Tucker (D),"Tucker, Edith",Edith,Tucker,D,Coos,5,Coos-5,408490,57,57,8,45,4,0,140,22.5,7,16.1,F,0,16.1,F
Rep. Heidi Hamer (D),"Hamer, Heidi",Heidi,Hamer,D,Hillsborough,17,Hillsborough-17,408859,57,57,10,47,0,0,140,22,0,15.7,F,0,15.7,F
Rep. Cassandra  Levesque (D),"Levesque, Cassandra ",Cassandra ,Levesque,D,Strafford,4,Strafford-4,408930,57,57,9,45,3,0,140,22,5.3,15.7,F,0,15.7,F
Rep. Patricia Lovejoy (D),"Lovejoy, Patricia",Patricia,Lovejoy,D,Rockingham,36,Rockingham-36,376970,57,57,9,46,2,0,140,22,3.5,15.7,F,0,15.7,F
Rep. Chris Balch (D),"Balch, Chris",Chris,Balch,D,Hillsborough,38,Hillsborough-38,408884,57,57,5,43,9,0,140,21.5,15.8,15.4,F,0,15.4,F
Rep. Gerri Cannon (D),"Cannon, Gerri",Gerri,Cannon,D,Strafford,18,Strafford-18,408935,57,57,6,44,7,0,140,21.5,12.3,15.4,F,0,15.4,F
Rep. Kermit Williams (D),"Williams, Kermit",Kermit,Williams,D,Hillsborough,4,Hillsborough-4,377192,57,57,5,43,9,0,140,21.5,15.8,15.4,F,0,15.4,F
Rep. John Cloutier (D),"Cloutier, John",John,Cloutier,D,Sullivan,10,Sullivan-10,375829,57,57,9,48,0,0,140,21,0,15,F,0,15,F
Rep. Henry  Noel (D),"Noel, Henry ",Henry ,Noel,D,Coos,3,Coos-3,408832,57,57,9,48,0,0,140,21,0,15,F,0,15,F
Rep. Marjorie Smith (D),"Smith, Marjorie",Marjorie,Smith,D,Strafford,6,Strafford-6,376166,57,57,8,47,2,0,140,21,3.5,15,F,0,15,F
Rep. Stephen Woodcock (D),"Woodcock, Stephen",Stephen,Woodcock,D,Carroll,2,Carroll-2,408824,57,57,9,46,2,0,140,21,3.5,15,F,0,15,F
Rep. Andrew Bouldin (D),"Bouldin, Andrew",Andrew,Bouldin,D,Hillsborough,12,Hillsborough-12,408856,57,57,9,47,1,0,140,20.5,1.8,14.6,CT,0,14.6,CT
Rep. Sparky Von Plinsky (D),"Von Plinsky, Sparky",Sparky,Von Plinsky,D,Cheshire,7,Cheshire-7,408827,57,57,6,44,7,0,140,20.5,12.3,14.6,CT,0,14.6,CT
Rep. Paul Berch (D),"Berch, Paul",Paul,Berch,D,Cheshire,1,Cheshire-1,377068,57,57,7,46,4,0,140,20,7,14.3,CT,0,14.3,CT
Rep. Wendy Chase (D),"Chase, Wendy",Wendy,Chase,D,Strafford,18,Strafford-18,408936,57,57,8,47,2,0,140,20,3.5,14.3,CT,0,14.3,CT
Rep. Charlotte DiLorenzo (D),"DiLorenzo, Charlotte",Charlotte,DiLorenzo,D,Rockingham,17,Rockingham-17,408612,57,57,9,47,1,0,140,20,1.8,14.3,CT,0,14.3,CT
Rep. Sallie Fellows (D),"Fellows, Sallie",Sallie,Fellows,D,Grafton,8,Grafton-8,408836,57,57,8,48,1,0,140,20,1.8,14.3,CT,0,14.3,CT
Rep. David Karrick (D),"Karrick, David",David,Karrick,D,Merrimack,25,Merrimack-25,377127,57,57,7,46,4,0,140,20,7,14.3,CT,0,14.3,CT
Rep. James MacKay (D),"MacKay, James",James,MacKay,D,Merrimack,14,Merrimack-14,376028,57,57,9,47,1,0,140,20,1.8,14.3,CT,0,14.3,CT
Rep. Dennis Malloy (D),"Malloy, Dennis",Dennis,Malloy,D,Rockingham,23,Rockingham-23,377137,57,57,9,48,0,0,140,20,0,14.3,CT,0,14.3,CT
Rep. Jerry Stringham (D),"Stringham, Jerry",Jerry,Stringham,D,Grafton,5,Grafton-5,408834,57,57,9,48,0,0,140,20,0,14.3,CT,0,14.3,CT
Rep. Mary Jane Mulligan (D),"Mulligan, Mary Jane",Mary Jane,Mulligan,D,Grafton,12,Grafton-12,408502,57,57,8,47,2,0,140,19.5,3.5,13.9,CT,0,13.9,CT
Rep. William Pearson (D),"Pearson, William",William,Pearson,D,Cheshire,16,Cheshire-16,377311,57,57,6,45,6,0,140,19.5,10.5,13.9,CT,0,13.9,CT
Rep. Jane Beaulieu (D),"Beaulieu, Jane",Jane,Beaulieu,D,Hillsborough,45,Hillsborough-45,376550,57,57,4,44,9,0,140,19,15.8,13.6,CT,0,13.6,CT
Rep. Peter Bixby (D),"Bixby, Peter",Peter,Bixby,D,Strafford,17,Strafford-17,377070,57,57,9,48,0,0,140,19,0,13.6,CT,0,13.6,CT
